,resnet50-0,resnet50-1,resnet50-2,resnet50-3
15251,1,1,1,0
15252,1,1,1,0
15253,1,1,1,1
15254,0,1,1,0
15255,0,0,0,1
15256,0,1,0,0
15257,0,0,1,1
15258,0,1,0,0
15259,0,1,1,0
15260,0,1,1,1
15261,0,1,0,1
15262,1,1,1,1
15263,1,1,0,0
15264,1,1,1,0
15265,1,0,0,0
15266,0,1,1,0
15267,1,0,1,1
15268,1,0,0,0
15269,0,1,1,0
15270,0,1,1,0
15271,1,0,1,1
15272,0,1,0,0
15273,0,1,0,1
15274,1,0,0,1
15275,1,0,0,1
15276,1,0,1,0
15277,1,1,1,1
15278,0,1,1,0
15279,0,0,1,0
15280,1,1,0,1
15281,1,1,0,1
15282,0,1,1,0
15283,1,1,0,0
15284,0,0,0,0
15285,0,1,1,1
15286,1,0,0,1
15287,1,1,0,1
15288,0,0,1,0
15289,0,0,1,0
15290,1,1,1,0
15291,0,0,0,1
15292,0,1,0,0
15293,1,0,0,0
15294,1,1,1,1
15295,1,1,0,1
15296,1,1,0,0
15297,0,0,1,1
15298,0,0,0,1
15299,1,0,0,1
15300,0,0,0,0
15301,0,1,1,1
15302,1,1,1,1
15303,0,0,1,0
15304,0,1,0,0
15305,0,0,1,1
15306,1,1,0,1
15307,0,1,0,1
15308,1,0,0,1
15309,0,1,0,0
15310,1,0,0,0
15311,0,1,0,0
15312,1,0,1,1
15313,0,0,1,0
15314,0,1,1,0
15315,0,0,0,1
15316,0,0,0,1
15317,1,0,0,1
15318,1,0,1,0
15319,0,0,1,0
15320,0,0,0,1
15321,1,0,1,0
15322,1,0,0,0
15323,1,0,0,0
15324,1,1,0,0
15325,1,1,1,0
15326,0,0,0,0
15327,1,1,0,0
15328,1,0,1,1
15329,1,0,0,1
15330,1,0,1,1
15331,1,1,1,0
15332,1,0,0,0
15333,1,0,1,1
15334,1,0,1,1
15335,0,0,0,0
15336,1,0,1,0
15337,1,1,1,0
15338,1,1,1,1
15339,1,1,1,1
15340,0,0,1,0
15341,0,0,1,1
15342,1,1,0,0
15343,1,1,0,1
15344,0,0,1,0
15345,0,0,1,0
15346,1,0,0,0
15347,0,0,1,1
15348,0,1,0,1
15349,1,1,0,0
15350,1,1,1,0
15351,1,1,1,1
15352,1,1,0,0
15353,0,1,1,0
15354,0,0,1,0
15355,0,1,1,1
15356,0,0,0,0
15357,1,0,1,1
15358,1,1,1,0
15359,1,1,1,0
15360,0,0,1,1
15361,0,0,0,0
15362,0,0,1,1
15363,1,0,1,1
15364,1,1,1,0
15365,0,0,1,1
15366,0,1,0,0
15367,0,0,0,1
15368,1,1,1,0
15369,0,1,0,1
15370,0,0,1,0
15371,0,0,0,1
15372,0,0,1,0
15373,1,1,1,1
15374,1,0,0,0
15375,1,0,1,0
15376,0,1,1,1
15377,1,1,0,0
15378,0,1,0,1
15379,0,1,0,0
15380,0,1,0,0
15381,1,0,1,1
15382,1,1,1,0
15383,0,0,0,1
15384,1,0,1,0
15385,1,1,0,0
15386,1,1,0,1
15387,0,1,0,1
15388,0,0,1,0
15389,1,0,0,1
15390,1,0,0,0
15391,1,1,0,0
15392,0,0,1,1
15393,0,0,1,1
15394,1,0,0,1
15395,0,1,1,0
15396,0,0,0,0
15397,1,0,1,0
15398,0,1,1,1
15399,0,1,0,1
15400,0,1,1,1
15401,1,1,0,0
15402,1,0,1,1
15403,1,0,1,1
15404,0,1,0,0
15405,1,0,0,0
15406,0,1,1,1
15407,1,1,0,0
15408,0,0,1,0
15409,0,1,1,1
15410,1,1,0,1
15411,1,0,1,1
15412,0,0,0,0
15413,1,1,0,0
15414,0,1,1,0
15415,0,1,1,1
15416,0,1,0,1
15417,0,0,1,1
15418,1,0,0,1
15419,0,0,1,1
15420,1,0,1,1
15421,0,0,1,0
15422,1,0,1,0
15423,0,1,0,1
15424,0,1,0,1
15425,0,0,0,0
15426,0,0,1,0
15427,1,1,0,0
15428,0,1,1,1
15429,1,0,1,0
15430,0,1,1,0
15431,0,0,0,0
15432,0,0,1,1
15433,1,1,0,0
15434,0,1,1,1
15435,1,0,0,0
15436,0,1,0,1
15437,1,0,0,1
15438,1,0,0,1
15439,0,0,0,0
15440,0,0,1,1
15441,0,1,0,1
15442,1,1,1,1
15443,0,1,0,0
15444,0,1,0,0
15445,1,0,1,0
15446,0,1,0,1
15447,1,0,0,1
15448,1,0,1,0
15449,1,0,1,0
15450,0,1,1,0
15451,1,1,0,1
15452,1,1,0,0
15453,1,0,1,0
15454,1,0,0,0
15455,1,0,0,0
15456,1,0,0,1
15457,0,1,0,0
15458,1,1,0,1
15459,1,1,0,0
15460,1,0,0,1
15461,1,0,0,1
15462,0,1,0,0
15463,1,1,1,0
15464,1,0,1,1
15465,0,0,0,1
15466,0,0,0,1
15467,1,0,0,1
15468,1,0,1,1
15469,1,1,0,1
15470,1,1,1,0
15471,0,0,0,0
15472,0,0,1,0
15473,0,0,0,1
15474,0,1,1,1
15475,0,0,1,1
15476,0,0,1,1
15477,0,1,0,0
15478,0,0,0,1
15479,0,1,0,1
15480,1,1,1,0
15481,1,1,0,0
15482,0,1,1,1
15483,0,0,0,1
15484,0,1,0,1
15485,1,1,0,0
15486,1,0,0,1
15487,0,1,1,0
15488,1,0,1,1
15489,1,0,1,1
15490,1,0,0,0
15491,0,0,0,1
15492,0,1,1,1
15493,0,1,0,1
15494,0,0,0,0
15495,1,0,1,0
15496,1,0,0,1
15497,0,1,1,1
15498,0,0,1,1
15499,1,0,0,0
15500,0,0,0,1
15501,1,0,1,0
15502,0,0,1,0
15503,0,1,1,1
15504,0,0,0,0
15505,0,0,1,1
15506,1,0,0,1
15507,1,1,1,1
15508,1,1,0,1
15509,0,0,0,1
15510,1,0,1,0
15511,0,1,0,1
15512,0,1,0,1
15513,1,1,1,1
15514,1,0,1,0
15515,1,1,1,1
15516,0,0,0,0
15517,0,0,0,1
15518,1,1,0,0
15519,0,1,0,1
15520,0,0,0,1
15521,1,1,0,0
15522,1,1,1,1
15523,0,0,1,1
15524,1,0,0,1
15525,1,1,1,0
15526,0,1,1,0
15527,0,0,1,1
15528,0,0,0,1
15529,0,1,1,1
15530,0,1,0,0
15531,0,0,0,1
15532,0,1,0,1
15533,0,1,1,1
15534,0,1,0,1
15535,1,0,0,0
15536,0,1,0,1
15537,0,1,1,1
15538,0,1,0,1
15539,1,1,0,1
15540,1,0,1,0
15541,1,0,0,0
15542,0,0,0,1
15543,1,1,1,0
15544,0,0,1,1
15545,0,0,0,0
15546,0,1,1,0
15547,0,1,1,0
15548,1,0,1,1
15549,0,0,1,0
15550,0,0,0,1
15551,0,1,1,0
15552,0,1,1,1
15553,1,0,1,1
15554,0,0,0,0
15555,0,1,1,1
15556,1,0,1,0
15557,1,0,1,1
15558,0,1,0,0
15559,1,0,0,1
15560,0,1,0,1
15561,0,0,1,1
15562,0,0,1,0
15563,0,1,1,0
15564,0,1,1,1
15565,1,1,1,0
15566,1,0,0,0
15567,1,1,0,0
15568,0,1,0,0
15569,0,0,0,1
15570,1,1,0,0
15571,0,1,1,0
15572,0,1,1,0
15573,0,0,0,1
15574,1,0,0,1
15575,0,0,0,1
15576,0,1,1,1
15577,1,0,0,1
15578,0,1,0,1
15579,1,1,1,0
15580,0,0,0,1
15581,0,1,0,0
15582,0,1,0,1
15583,1,0,0,1
15584,0,0,1,1
15585,0,1,1,1
15586,1,1,1,0
15587,0,1,0,1
15588,1,1,1,0
15589,0,0,0,1
15590,0,0,1,0
15591,0,0,0,1
15592,1,1,1,1
15593,0,0,0,1
15594,1,0,0,1
15595,0,0,0,1
15596,0,1,0,1
15597,1,1,0,1
15598,0,1,0,0
15599,1,1,1,0
15600,1,1,0,1
15601,1,0,0,0
15602,0,0,0,1
15603,0,0,1,1
15604,0,1,1,0
15605,1,0,1,0
15606,0,0,1,0
15607,1,0,0,0
15608,1,1,0,1
15609,1,1,0,1
15610,1,0,1,1
15611,1,0,1,1
15612,0,1,0,0
15613,1,1,1,0
15614,0,0,1,1
15615,1,1,1,0
15616,1,1,1,0
15617,0,0,0,0
15618,1,0,0,1
15619,0,1,0,1
15620,0,0,0,1
15621,0,1,0,1
15622,0,1,1,0
15623,1,0,0,1
15624,0,1,0,1
15625,0,1,1,0
15626,1,1,0,0
15627,0,1,1,1
15628,0,1,0,0
15629,1,0,0,0
15630,1,0,0,0
15631,1,0,0,0
15632,1,0,0,1
15633,1,0,0,1
15634,0,1,0,1
15635,1,0,0,1
15636,0,1,1,0
15637,1,1,1,1
15638,0,1,0,1
15639,0,1,0,0
15640,0,0,1,1
15641,0,0,1,0
15642,0,1,1,0
15643,0,1,0,1
15644,0,1,1,0
15645,0,1,1,1
15646,1,1,1,1
15647,1,1,0,0
15648,1,0,0,0
15649,1,1,1,1
15650,0,0,0,1
15651,1,1,0,1
15652,1,0,1,0
15653,0,0,1,1
15654,0,1,0,0
15655,1,0,0,0
15656,0,1,0,1
15657,1,1,0,1
15658,0,1,0,0
15659,1,0,1,0
15660,0,1,1,1
15661,1,0,1,0
15662,1,0,1,1
15663,0,1,1,1
15664,1,1,0,0
15665,1,0,1,1
15666,1,1,0,1
15667,1,1,0,1
15668,0,1,1,1
15669,1,0,1,1
15670,0,1,0,1
15671,1,0,0,0
15672,0,0,1,1
15673,0,1,1,0
15674,0,1,1,0
15675,0,1,1,1
15676,1,1,0,0
15677,0,1,0,1
15678,1,0,0,0
15679,1,0,1,0
15680,1,0,1,1
15681,0,0,1,1
15682,0,0,1,0
15683,0,1,0,1
15684,0,1,0,0
15685,1,0,1,0
15686,0,0,1,1
15687,1,0,1,0
15688,0,1,0,0
15689,0,0,0,1
15690,1,0,1,1
15691,1,1,0,0
15692,1,0,0,1
15693,1,0,1,0
15694,1,0,0,0
15695,0,1,0,1
15696,1,1,1,1
15697,0,0,1,1
15698,1,0,0,0
15699,1,1,0,0
15700,0,1,0,0
15701,0,0,0,0
15702,1,1,0,1
15703,0,1,1,1
15704,0,0,0,1
15705,0,0,0,1
15706,0,0,0,1
15707,0,0,0,0
15708,1,0,1,0
15709,0,0,1,0
15710,1,0,1,1
15711,1,1,0,1
15712,1,1,0,1
15713,1,0,1,0
15714,1,0,1,0
15715,0,1,1,1
15716,1,0,0,0
15717,0,1,0,1
15718,0,1,0,0
15719,1,1,0,1
15720,0,0,1,1
15721,0,1,1,0
15722,0,0,0,0
15723,0,1,0,1
15724,0,0,1,1
15725,1,0,1,1
15726,1,1,1,1
15727,1,0,0,0
15728,1,1,1,1
15729,1,1,0,0
15730,0,0,1,1
15731,0,0,1,0
15732,1,1,0,0
15733,0,0,0,0
15734,0,1,0,0
15735,0,1,0,0
15736,0,1,1,0
15737,0,1,0,0
15738,1,0,0,1
15739,0,0,0,1
15740,0,1,1,1
15741,0,0,1,1
15742,1,0,0,1
15743,1,0,1,1
15744,0,1,1,1
15745,1,0,0,0
15746,1,0,1,0
15747,0,0,0,1
15748,1,1,0,1
15749,1,0,0,1
15750,1,0,1,1
15751,0,0,1,1
15752,1,1,1,0
15753,0,1,1,0
15754,0,1,1,1
15755,0,1,0,0
15756,1,0,1,1
15757,0,0,1,1
15758,1,1,0,0
15759,1,0,0,0
15760,0,1,1,1
15761,0,0,1,1
15762,1,0,1,1
15763,1,1,1,0
15764,0,0,1,1
15765,0,1,1,0
15766,0,1,1,0
15767,0,0,1,1
15768,0,0,0,0
15769,0,0,1,1
15770,1,1,0,1
15771,1,1,1,1
15772,0,1,1,0
15773,1,0,1,1
15774,0,0,1,0
15775,1,1,1,0
15776,1,0,0,1
15777,0,1,0,0
15778,1,0,1,0
15779,1,0,0,0
15780,0,0,0,1
15781,0,1,0,1
15782,1,0,0,0
15783,1,0,0,1
15784,1,1,1,1
15785,1,1,1,1
15786,0,1,1,1
15787,0,1,1,1
15788,0,0,0,0
15789,0,1,1,1
15790,1,1,1,1
15791,0,1,1,1
15792,1,0,0,1
15793,0,1,0,0
15794,0,0,1,1
15795,1,0,0,0
15796,1,1,1,0
15797,0,0,0,1
15798,0,0,1,0
15799,0,1,0,0
15800,0,1,1,1
15801,1,1,0,1
15802,0,1,0,1
15803,1,0,1,1
15804,0,1,1,0
15805,1,1,0,1
15806,1,1,0,0
15807,1,1,1,0
15808,0,0,1,1
15809,1,1,0,0
15810,1,1,1,1
15811,1,0,0,0
15812,1,1,0,1
15813,0,1,1,0
15814,1,0,0,1
15815,0,1,1,0
15816,0,0,1,1
15817,1,1,1,0
15818,0,0,1,1
15819,1,0,1,0
15820,1,1,0,0
15821,1,1,1,0
15822,1,1,0,0
15823,1,1,0,1
15824,1,1,0,0
15825,1,1,0,1
15826,1,0,1,1
15827,0,1,0,0
15828,0,0,0,1
15829,1,1,1,0
15830,0,1,0,0
15831,1,0,1,1
15832,1,0,1,0
15833,0,1,1,1
15834,0,0,1,0
15835,0,0,1,1
15836,0,0,0,0
15837,1,1,1,1
15838,1,1,1,0
15839,0,0,0,1
15840,1,1,0,1
15841,1,0,1,0
15842,1,1,0,0
15843,1,0,1,1
15844,0,0,1,0
15845,0,1,1,0
15846,0,1,0,0
15847,1,1,1,1
15848,0,1,0,0
15849,0,0,0,0
15850,1,0,1,0
15851,1,0,0,0
15852,0,1,0,0
15853,1,1,0,0
15854,0,0,1,1
15855,1,0,0,1
15856,1,0,1,1
15857,1,1,1,0
15858,0,1,1,0
15859,1,1,0,0
15860,1,0,1,0
15861,1,0,0,0
15862,1,1,0,1
15863,0,0,1,0
15864,0,1,1,1
15865,0,0,0,0
15866,0,1,0,0
15867,1,0,0,1
15868,1,0,0,1
15869,1,1,0,1
15870,1,0,0,0
15871,0,1,1,0
15872,0,0,1,1
15873,1,0,1,0
15874,1,0,1,0
15875,1,0,0,1
15876,0,0,0,0
15877,1,0,1,0
15878,1,1,0,0
15879,1,1,0,1
15880,1,0,0,0
15881,1,1,1,0
15882,1,0,1,0
15883,1,1,0,1
15884,0,1,1,0
15885,1,0,0,1
15886,0,1,0,0
15887,0,1,0,0
15888,0,1,1,0
15889,1,0,0,0
15890,0,1,0,0
15891,0,1,1,0
15892,1,0,1,1
15893,0,1,0,0
15894,1,0,0,1
15895,0,1,0,0
15896,0,0,0,1
15897,1,1,0,0
15898,0,0,1,1
15899,1,1,1,0
15900,0,0,0,0
15901,1,0,1,1
15902,0,0,1,1
15903,1,0,0,1
15904,1,1,0,0
15905,1,1,0,1
15906,1,0,0,1
15907,1,0,1,0
15908,0,1,0,1
15909,1,1,1,0
15910,0,0,0,1
15911,1,0,0,0
15912,1,0,1,0
15913,0,0,1,1
15914,1,0,0,0
15915,0,0,1,0
15916,1,1,1,0
15917,0,1,1,0
15918,0,1,0,1
15919,0,1,1,1
15920,0,1,0,0
15921,1,1,1,1
15922,0,1,1,1
15923,1,0,0,0
15924,1,1,1,1
15925,0,1,0,1
15926,1,1,1,1
15927,0,0,1,1
15928,1,0,1,1
15929,0,1,1,0
15930,1,0,1,1
15931,0,0,0,1
15932,0,1,1,1
15933,1,1,0,0
15934,1,1,0,1
15935,1,0,1,1
15936,1,1,1,1
15937,1,1,0,0
15938,0,1,0,0
15939,1,1,1,1
15940,0,1,1,0
15941,0,1,1,1
15942,1,1,1,0
15943,0,0,1,0
15944,0,1,1,1
15945,1,1,0,1
15946,0,1,0,0
15947,0,1,0,1
15948,1,0,0,0
15949,0,0,0,1
15950,1,0,1,1
15951,1,0,0,0
15952,0,0,1,1
15953,0,1,1,0
15954,0,0,1,0
15955,1,0,0,1
15956,1,1,0,0
15957,0,0,0,0
15958,0,0,1,1
15959,1,0,0,1
15960,1,1,0,1
15961,1,0,0,1
15962,0,0,0,0
15963,1,1,1,0
15964,1,0,0,0
15965,1,1,1,0
15966,1,0,0,1
15967,0,0,1,0
15968,0,0,0,0
15969,1,1,0,0
15970,0,1,0,0
15971,0,0,1,1
15972,0,0,0,1
15973,1,1,0,0
15974,0,0,1,0
15975,0,1,0,1
15976,1,0,0,0
15977,0,0,1,0
15978,1,0,1,0
15979,1,1,1,0
15980,1,1,1,1
15981,0,1,0,0
15982,0,0,0,0
15983,0,0,0,1
15984,1,0,0,1
15985,0,1,1,0
15986,0,1,0,1
15987,0,0,0,0
15988,1,0,1,1
15989,0,1,1,0
15990,0,1,0,1
15991,1,1,1,1
15992,0,0,1,1
15993,1,0,1,0
15994,1,1,0,0
15995,0,1,0,1
15996,1,1,1,0
15997,0,1,1,0
15998,0,1,1,1
15999,0,1,0,0
16000,1,1,0,0
16001,1,1,1,0
16002,0,1,1,0
16003,1,1,1,1
16004,0,1,0,1
16005,0,0,1,1
16006,1,1,0,0
16007,0,1,1,1
16008,1,1,0,1
16009,1,0,1,1
16010,0,0,1,0
16011,1,0,1,0
16012,1,1,0,0
16013,1,1,1,0
16014,0,0,1,1
16015,0,1,1,0
16016,1,1,1,1
16017,1,0,0,1
16018,1,0,1,0
16019,0,1,0,0
16020,1,0,1,1
16021,1,0,1,0
16022,0,1,0,1
16023,0,0,0,1
16024,0,1,1,1
16025,0,1,1,1
16026,1,1,0,0
16027,1,0,0,0
16028,1,1,0,1
16029,1,1,0,1
16030,0,0,1,0
16031,1,1,0,1
16032,1,1,0,0
16033,0,1,0,0
16034,0,0,1,0
16035,1,0,0,0
16036,1,1,0,1
16037,1,1,0,1
16038,0,1,1,1
16039,1,1,1,0
16040,0,1,1,0
16041,0,1,1,1
16042,1,0,0,0
16043,0,0,1,1
16044,1,0,0,0
16045,1,1,0,1
16046,1,1,1,0
16047,0,0,0,0
16048,1,0,1,0
16049,1,0,0,0
16050,0,1,1,1
16051,1,0,1,1
16052,0,1,1,1
16053,0,1,0,0
16054,1,0,0,0
16055,1,0,1,1
16056,0,1,0,0
16057,0,1,0,0
16058,1,1,1,1
16059,1,0,1,1
16060,1,0,1,1
16061,1,1,1,0
16062,1,1,1,1
16063,1,0,1,1
16064,1,1,1,0
16065,1,0,0,0
16066,0,0,0,1
16067,1,1,0,1
16068,0,1,1,1
16069,0,1,0,0
16070,0,0,0,0
16071,1,0,0,0
16072,0,0,0,0
16073,1,1,1,1
16074,1,1,0,0
16075,0,0,1,0
16076,0,1,0,0
16077,1,0,0,1
16078,1,0,1,0
16079,0,0,1,0
16080,0,0,0,1
16081,0,0,1,0
16082,1,0,0,1
16083,1,0,0,1
16084,0,0,1,1
16085,0,1,1,1
16086,0,1,0,1
16087,1,1,0,0
16088,1,1,0,1
16089,1,0,0,1
16090,1,1,0,0
16091,1,1,1,0
16092,1,0,0,1
16093,0,0,1,1
16094,1,1,1,0
16095,1,1,0,0
16096,1,1,0,0
16097,0,0,0,0
16098,0,0,1,1
16099,1,1,1,1
16100,1,0,0,1
16101,0,1,1,0
16102,0,1,0,0
16103,0,0,0,0
16104,1,1,0,0
16105,1,1,0,0
16106,0,1,1,1
16107,1,0,1,0
16108,1,0,1,1
16109,0,0,0,1
16110,1,0,1,1
16111,1,0,1,0
16112,0,1,1,1
16113,0,1,1,0
16114,1,1,0,1
16115,0,0,0,1
16116,0,0,0,0
16117,1,0,1,1
16118,1,0,0,0
16119,1,1,1,0
16120,1,0,1,0
16121,1,1,1,1
16122,1,1,1,0
16123,0,1,1,0
16124,1,1,1,1
16125,1,0,0,1
16126,0,1,0,1
16127,1,0,0,0
16128,0,0,0,1
16129,1,1,0,1
16130,0,0,0,0
16131,0,1,0,0
16132,1,1,1,0
16133,1,0,0,0
16134,0,0,1,0
16135,1,1,1,0
16136,1,1,1,0
16137,1,1,0,0
16138,1,1,0,0
16139,0,0,0,0
16140,0,0,0,1
16141,1,1,0,0
16142,1,1,1,0
16143,1,0,1,1
16144,0,0,1,1
16145,1,1,1,0
16146,0,1,1,0
16147,0,1,1,0
16148,0,1,0,0
16149,0,1,0,1
16150,0,1,1,0
16151,0,1,0,0
16152,1,1,1,0
16153,0,1,0,1
16154,0,0,0,0
16155,0,0,1,1
16156,0,0,1,1
16157,1,0,1,1
16158,1,1,0,0
16159,1,0,0,1
16160,0,1,1,0
16161,0,0,0,1
16162,1,1,0,0
16163,1,0,1,0
16164,0,0,1,0
16165,0,1,0,1
16166,0,0,1,0
16167,1,0,0,0
16168,0,0,1,1
16169,0,0,1,1
16170,1,1,0,0
16171,1,0,0,0
16172,1,1,0,1
16173,1,1,1,1
16174,1,1,1,1
16175,1,1,0,0
16176,0,1,0,1
16177,0,1,0,1
16178,0,1,0,0
16179,1,1,0,1
16180,1,0,0,1
16181,1,1,0,0
16182,0,0,1,0
16183,1,0,0,0
16184,1,0,1,0
16185,1,0,1,0
16186,1,0,0,0
16187,1,1,0,0
16188,0,0,1,1
16189,1,1,0,0
16190,0,0,0,0
16191,0,0,0,1
16192,1,1,1,0
16193,0,0,0,1
16194,0,1,1,1
16195,0,1,1,1
16196,0,0,1,0
16197,1,0,0,1
16198,1,1,0,0
16199,1,0,1,1
16200,0,1,1,0
16201,0,0,0,0
16202,1,1,1,0
16203,1,1,1,0
16204,1,0,0,0
16205,1,1,0,0
16206,0,1,0,1
16207,0,0,0,1
16208,1,1,0,1
16209,0,0,1,0
16210,0,0,0,0
16211,1,1,0,0
16212,1,1,1,1
16213,0,1,0,0
16214,1,0,0,0
16215,1,1,1,1
16216,0,1,1,0
16217,0,1,0,1
16218,1,0,0,0
16219,0,1,0,0
16220,1,1,0,1
16221,0,1,1,0
16222,1,1,1,1
16223,1,1,0,1
16224,0,0,1,0
16225,0,1,1,0
16226,1,1,1,0
16227,0,1,1,1
16228,0,0,1,1
16229,1,1,0,0
16230,0,0,0,1
16231,1,0,1,0
16232,0,1,1,0
16233,1,0,1,1
16234,1,0,1,0
16235,0,1,0,0
16236,0,1,1,0
16237,1,0,0,0
16238,0,0,1,1
16239,0,0,0,1
16240,0,1,0,1
16241,0,1,0,0
16242,0,0,0,0
16243,1,1,1,0
16244,0,0,1,1
16245,0,1,1,0
16246,0,1,1,0
16247,0,0,1,0
16248,1,0,0,1
16249,0,1,1,0
16250,1,0,0,1
16251,1,1,1,0
16252,0,0,0,1
16253,1,0,0,1
16254,0,1,0,1
16255,1,1,1,1
16256,1,0,0,1
16257,1,0,1,1
16258,1,0,1,1
16259,0,1,0,1
16260,0,1,0,1
16261,1,1,0,1
16262,1,1,1,1
16263,0,1,1,0
16264,1,1,1,0
16265,0,1,0,0
16266,0,1,1,0
16267,1,0,1,1
16268,1,1,0,1
16269,1,0,1,0
16270,1,1,0,0
16271,1,0,0,0
16272,0,1,0,0
16273,1,0,1,0
16274,0,1,0,1
16275,0,1,0,0
16276,1,0,0,1
16277,0,0,1,0
16278,1,0,0,1
16279,0,1,0,1
16280,1,1,1,0
16281,1,0,0,0
16282,0,0,1,0
16283,1,0,1,1
16284,0,0,0,0
16285,1,0,0,0
16286,1,0,0,0
16287,0,1,0,1
16288,1,1,1,1
16289,0,0,0,1
16290,0,0,0,1
16291,1,0,1,0
16292,1,1,0,0
16293,1,1,0,0
16294,1,1,0,0
16295,0,0,1,0
16296,1,1,1,1
16297,1,0,1,1
16298,1,1,0,0
16299,1,1,0,1
16300,1,1,0,0
16301,1,0,1,1
16302,1,1,1,1
16303,1,0,1,1
16304,1,0,0,1
16305,1,1,0,0
16306,0,1,1,0
16307,1,1,1,0
16308,0,0,0,1
16309,1,0,0,1
16310,1,1,1,1
16311,0,1,1,0
16312,0,0,0,1
16313,0,0,0,1
16314,0,1,1,0
16315,1,1,0,0
16316,1,1,1,1
16317,1,0,1,1
16318,0,0,0,0
16319,1,1,1,0
16320,1,0,0,1
16321,0,1,1,1
16322,0,0,1,0
16323,1,1,1,1
16324,1,1,1,0
16325,1,0,0,1
16326,0,0,0,0
16327,0,1,1,1
16328,0,1,1,1
16329,1,0,1,0
16330,1,1,0,0
16331,1,0,0,1
16332,1,0,0,1
16333,1,1,0,1
16334,1,1,0,0
16335,0,0,1,1
16336,0,0,0,1
16337,0,1,1,1
16338,0,0,0,0
16339,0,0,0,0
16340,1,0,0,0
16341,0,1,1,1
16342,0,1,0,1
16343,1,1,1,0
16344,1,0,0,0
16345,0,0,1,1
16346,0,0,1,1
16347,1,0,1,1
16348,1,1,0,0
16349,0,1,1,1
16350,1,1,1,0
16351,0,0,1,1
16352,0,1,0,0
16353,0,1,0,0
16354,1,1,1,0
16355,1,1,0,0
16356,1,1,0,1
16357,0,0,1,1
16358,0,0,0,0
16359,1,0,0,1
16360,0,1,1,0
16361,0,0,1,1
16362,1,0,1,0
16363,0,0,0,1
16364,1,0,1,1
16365,1,0,0,1
16366,0,0,0,1
16367,0,1,1,1
16368,1,0,0,1
16369,1,0,1,1
16370,1,0,0,0
16371,0,1,0,0
16372,0,1,1,1
16373,1,0,1,0
16374,1,0,1,1
16375,0,0,1,0
16376,1,1,1,0
16377,0,0,1,1
16378,1,1,1,1
16379,0,1,1,1
16380,0,0,1,0
16381,1,0,0,0
16382,1,1,1,0
16383,0,1,0,1
16384,0,1,0,1
16385,1,1,0,0
16386,0,0,1,1
16387,1,1,0,1
16388,1,0,0,0
16389,0,0,1,0
16390,0,0,1,1
16391,1,0,1,1
16392,0,1,0,1
16393,0,0,1,1
16394,1,1,1,0
16395,0,1,1,0
16396,1,0,1,1
16397,0,1,1,0
16398,1,1,0,1
16399,1,1,0,0
16400,1,0,0,1
16401,0,0,1,0
16402,0,1,1,0
16403,0,0,1,1
16404,0,0,0,0
16405,0,0,1,0
16406,0,1,1,1
16407,1,1,1,1
16408,1,0,1,1
16409,1,1,0,1
16410,1,1,0,1
16411,0,0,1,1
16412,1,0,0,1
16413,1,1,1,1
16414,1,0,0,0
16415,0,1,1,1
16416,0,0,0,0
16417,1,1,0,0
16418,1,0,1,1
16419,0,1,1,0
16420,0,0,1,1
16421,1,0,1,1
16422,1,0,0,0
16423,0,0,0,0
16424,0,1,1,0
16425,1,0,0,0
16426,0,1,1,1
16427,0,1,1,0
16428,1,0,0,1
16429,1,1,0,1
16430,0,0,0,1
16431,0,0,1,0
16432,0,1,1,0
16433,1,1,0,1
16434,0,1,1,1
16435,1,0,0,0
16436,0,1,1,1
16437,1,1,0,1
16438,0,0,1,0
16439,0,1,0,1
16440,0,0,0,0
16441,0,1,1,0
16442,0,0,1,1
16443,1,0,0,0
16444,1,0,1,0
16445,0,1,0,1
16446,0,1,1,0
16447,1,1,1,0
16448,1,0,1,0
16449,0,0,1,0
16450,0,1,0,0
16451,1,0,1,1
16452,0,0,1,1
16453,0,0,1,1
16454,1,1,1,1
16455,0,1,0,0
16456,1,0,1,1
16457,1,0,0,0
16458,1,1,1,0
16459,0,1,1,1
16460,0,0,1,0
16461,0,0,1,1
16462,0,1,1,1
16463,1,1,0,0
16464,1,1,0,0
16465,1,1,0,0
16466,1,0,1,1
16467,1,1,0,1
16468,1,1,0,0
16469,0,1,1,0
16470,0,1,1,0
16471,1,1,0,1
16472,0,0,0,1
16473,1,0,0,0
16474,1,0,0,1
16475,0,0,0,1
16476,1,0,0,0
16477,1,1,0,0
16478,0,1,0,0
16479,1,0,1,1
16480,1,0,0,0
16481,1,1,0,1
16482,1,0,1,0
16483,1,1,0,0
16484,1,1,0,0
16485,0,1,0,0
16486,0,1,0,1
16487,0,0,1,1
16488,1,1,0,0
16489,0,0,0,1
16490,1,0,0,1
16491,1,1,1,1
16492,1,1,0,0
16493,0,0,0,1
16494,0,0,0,0
16495,0,1,1,0
16496,0,0,1,1
16497,0,1,0,0
16498,0,1,1,1
16499,1,0,1,1
16500,0,0,0,0
16501,0,0,1,0
16502,1,1,1,0
16503,1,1,0,1
16504,1,1,1,0
16505,0,0,1,1
16506,1,1,0,0
16507,1,1,1,1
16508,0,0,0,0
16509,1,0,0,0
16510,0,0,0,0
16511,1,0,1,0
16512,0,0,0,0
16513,0,0,0,1
16514,0,1,1,1
16515,1,1,1,1
16516,1,1,1,0
16517,1,1,1,0
16518,1,0,1,1
16519,1,0,1,0
16520,1,0,0,0
